de, ,la,que,,en,y, bobsnewline ,el,un,lo, xc xa,se,le,mi,por,es,con,och,para
 , bobsnewline ,,na,sa,n,ng,ang,ko,u,da,ja,ako,o,e, d ,mga,b,pa,lang
 bobsnewline ,, ,u,d,di,yang,ur,n,god, say,dan,god ,yg,life,love,dat,u , xc x,bless
, , i, bobsnewline ,go,get,it ,i m,love,day,one,know,got,want,time,make,good,don t,me ,feel
 , bobsnewline ,,  ,u, d , d,da,na, p , p,xd ,love,se,n, _ , i,ur,die,wat
